,inflow [l/s],NO2 [gN/m3],O2 [gO2/m3],Time [],NH4 [gN/m3],N20 [gN/h]
30,0.894801,0.0,183.2111,2018-01-04 10:00:00,0.0,0.0
31,0.3864383,0.0,255.03759999999997,2018-01-04 10:20:00,0.0,0.0
32,0.1854417,0.0,338.20860000000005,2018-01-04 10:40:00,0.0,0.0
33,0.5793,0.0,421.6103,2018-01-04 11:00:00,0.0,0.0
34,0.6373715,0.0,494.1928,2018-01-04 11:20:00,0.0,0.0
35,0.0,0.0,544.238,2018-01-04 11:40:00,0.0,0.0
36,0.24981,0.0,585.8157000000001,2018-01-04 12:00:00,0.0,0.0
37,176.3667,0.0,614.6071,2018-01-04 12:20:00,0.0,0.0
38,257.4362,0.0,945.1998,2018-01-04 12:40:00,3.146219,0.0
39,214.1678,0.0,2366.788,2018-01-04 13:00:00,6.309975,1.2839850000000002
40,205.5057,0.0,2258.696,2018-01-04 13:20:00,6.969507,14.42221
41,1.858652,0.0,2390.1409999999996,2018-01-04 13:40:00,5.670825,37.829750000000004
42,1.750738,0.0,2694.1609999999996,2018-01-04 14:00:00,4.303123,59.92834
43,0.630461,0.0,2733.727,2018-01-04 14:20:00,2.971266,85.63907
44,0.9599808,0.0,2782.496,2018-01-04 14:40:00,1.620274,98.18338999999999
45,0.6606121,0.0,2493.001,2018-01-04 15:00:00,0.5284278,77.81287
46,0.4185192,0.0,213.826,2018-01-04 15:20:00,0.0,0.0
47,0.7587842,0.0,283.4853,2018-01-04 15:40:00,0.0,0.0
48,0.5079675,0.0,427.5127,2018-01-04 16:00:00,0.0,0.0
49,0.8942157,0.0,536.8488,2018-01-04 16:20:00,0.0,0.0
50,0.067986,0.0,611.1533999999999,2018-01-04 16:40:00,0.0,0.0
51,0.7000825,0.0,655.1486,2018-01-04 17:00:00,0.0,0.0
52,0.515596,0.0,670.0,2018-01-04 17:20:00,0.0,0.0
53,0.0,0.0,670.0,2018-01-04 17:40:00,0.0,0.0
54,220.4355,0.0,809.0543,2018-01-04 18:00:00,0.2493414,696.2309
55,266.042,0.0,2328.259,2018-01-04 18:20:00,1.993346,2612.31
56,262.4189,0.0,2268.891,2018-01-04 18:40:00,3.033039,3123.476
57,53.0341,0.0,2286.8520000000003,2018-01-04 19:00:00,2.510717,2109.504
58,0.750145,0.0,2407.007,2018-01-04 19:20:00,1.156546,1320.55
59,0.8749871,0.0,1230.9460000000001,2018-01-04 19:40:00,0.18162,140.74269999999999
60,0.3833775,0.0,225.3674,2018-01-04 20:00:00,0.0,0.0
61,0.258315,0.0,324.1104,2018-01-04 20:20:00,0.0,0.0
62,0.2572667,0.0,415.3447,2018-01-04 20:40:00,0.0,0.0
63,0.1288175,0.0,503.1878,2018-01-04 21:00:00,0.0,0.0
64,0.0,0.0,564.3772,2018-01-04 21:20:00,0.0,0.0
65,0.2578193,0.0,596.1416,2018-01-04 21:40:00,0.0,0.0
66,0.0,0.0,609.7547,2018-01-04 22:00:00,0.0,0.0
67,0.0,0.0,615.2537,2018-01-04 22:20:00,0.0,0.0
68,0.257805,0.0,630.0001,2018-01-04 22:40:00,0.0,0.0
69,0.0,0.0,630.8886,2018-01-04 23:00:00,0.0,0.0
70,0.1146934,0.0,640.0,2018-01-04 23:20:00,0.0,0.0
71,358.215,0.0,693.9619,2018-01-04 23:40:00,0.6817285,0.0
72,183.021,0.0,1117.773,2018-02-04 00:00:00,4.306824,254.0506
73,180.5038,0.0,1809.854,2018-02-04 00:20:00,3.45014,135.083
74,51.05855,0.0,1916.21,2018-02-04 00:40:00,2.700003,131.8423
75,1.257624,0.0,2473.754,2018-02-04 01:00:00,1.62253,123.6061
76,0.6572583,0.0,2679.726,2018-02-04 01:20:00,0.4474069,89.5991
77,1.860427,0.0,2752.2129999999997,2018-02-04 01:40:00,0.0249865,69.27111
78,1.137236,0.0,1452.4779999999998,2018-02-04 02:00:00,0.0,9.943083999999999
79,0.0,0.0,192.9407,2018-02-04 02:20:00,0.0,0.0
80,0.24937,0.0,248.2232,2018-02-04 02:40:00,0.0,0.0
81,0.129002,0.0,348.0518,2018-02-04 03:00:00,0.0,0.0
82,0.129016,0.0,456.1529,2018-02-04 03:20:00,0.0,0.0
83,0.1288883,0.0,540.8012,2018-02-04 03:40:00,0.0,0.0
84,0.24937,0.0,598.3781,2018-02-04 04:00:00,0.0,0.0
85,0.2574367,0.0,619.5831000000001,2018-02-04 04:20:00,0.0,0.0
86,0.07933334,0.0,631.9804999999999,2018-02-04 04:40:00,0.0,0.0
87,0.0,0.0,640.0,2018-02-04 05:00:00,0.0,0.0
88,0.0,0.0,640.0,2018-02-04 05:20:00,0.0,0.0
89,241.1969,0.0,739.3985,2018-02-04 05:40:00,0.3915045,8.564611999999999
90,115.0438,0.0,2692.6009999999997,2018-02-04 06:00:00,1.968921,14.137270000000001
91,118.5976,0.0,2752.728,2018-02-04 06:20:00,1.128589,6.213223999999999
92,8.074836,0.0,3190.5730000000003,2018-02-04 06:40:00,0.3227561,7.615727
93,0.3797748,0.0,4453.579000000001,2018-02-04 07:00:00,0.0,7.73613
94,0.388195,0.0,3947.58,2018-02-04 07:20:00,0.0,2.628384
95,0.6586032,0.0,2865.322,2018-02-04 07:40:00,0.0,1.766143
96,0.5993884,0.0,385.37539999999996,2018-02-04 08:00:00,0.0,0.0
97,0.8813008,0.0,146.5843,2018-02-04 08:20:00,0.0,0.0
98,0.5005275,0.0,183.8312,2018-02-04 08:40:00,0.0,0.0
99,1.499608,0.0,258.4518,2018-02-04 09:00:00,0.0,0.0
100,0.9009274,0.0,348.3625,2018-02-04 09:20:00,0.0,0.0
101,0.7819649,0.0,442.3767,2018-02-04 09:40:00,0.0,0.0
102,0.2579749,0.0,519.4458,2018-02-04 10:00:00,0.0,0.0
103,0.3884785,0.0,572.2161,2018-02-04 10:20:00,0.0,0.0
104,0.0,0.0,599.1573,2018-02-04 10:40:00,0.0,0.0
105,0.0,0.0,609.6968,2018-02-04 11:00:00,0.0,0.0
106,259.8126,0.0,644.1513,2018-02-04 11:20:00,0.3409535,0.0
107,209.6888,0.0,1201.27,2018-02-04 11:40:00,11.47151,0.0
108,199.7163,0.0,2301.21,2018-02-04 12:00:00,9.808019,2.9626959999999998
109,148.3902,0.0,2236.675,2018-02-04 12:20:00,10.60184,27.23228
110,1.175373,0.0,2449.607,2018-02-04 12:40:00,9.963919,56.891450000000006
111,1.127346,0.0,2734.068,2018-02-04 13:00:00,8.18723,84.95640999999999
112,1.637984,0.0,2623.848,2018-02-04 13:20:00,6.735414,128.6358
113,0.7194217,0.0,2687.9019999999996,2018-02-04 13:40:00,5.252088,156.9643
114,0.9747525,0.0,2669.24,2018-02-04 14:00:00,3.856814,191.103
115,0.8480712,0.0,1910.352,2018-02-04 14:20:00,2.450348,113.55229999999999
116,0.122145,0.0,238.9791,2018-02-04 14:40:00,1.570631,0.0
117,0.258188,0.0,480.938,2018-02-04 15:00:00,1.570495,0.0
118,0.2795265,0.0,615.2978999999999,2018-02-04 15:20:00,1.569147,0.0
119,0.2010366,0.0,714.1943,2018-02-04 15:40:00,1.561882,0.0
120,0.02755415,0.0,912.8887,2018-02-04 16:00:00,1.554258,0.0
121,0.0,0.0,976.0617000000001,2018-02-04 16:20:00,1.474668,0.0
122,0.0,0.0,850.3489,2018-02-04 16:40:00,1.382961,0.0
123,0.0,0.0,739.6938,2018-02-04 17:00:00,1.295909,0.0
124,52.41003,0.0,861.38,2018-02-04 17:20:00,1.441814,61.580780000000004
125,327.679,0.0,990.6774,2018-02-04 17:40:00,9.753126,1995.792
126,194.086,0.0,2382.475,2018-02-04 18:00:00,7.899615,4433.476
127,139.2869,0.0,2058.074,2018-02-04 18:20:00,9.059522,4175.184
128,5.209126,0.0,2402.2929999999997,2018-02-04 18:40:00,8.750085,3206.234
129,0.765682,0.0,2501.006,2018-02-04 19:00:00,6.969659,2335.412
130,0.6296265,0.0,2763.221,2018-02-04 19:20:00,5.778572,1979.547
131,1.152023,0.0,2650.9779999999996,2018-02-04 19:40:00,4.636493,1772.78
132,1.366256,0.0,2729.399,2018-02-04 20:00:00,3.445126,1316.6180000000002
133,1.87544,0.0,2697.0040000000004,2018-02-04 20:20:00,2.236435,1338.257
134,0.3504342,0.0,1365.87,2018-02-04 20:40:00,1.189101,262.34839999999997
135,0.7902974,0.0,304.4567,2018-02-04 21:00:00,0.6907582,0.0
136,0.02472085,0.0,516.3406,2018-02-04 21:20:00,0.6954342,0.0
137,0.02293585,0.0,670.2652999999999,2018-02-04 21:40:00,0.6933206,0.0
138,0.3631482,0.0,878.2333,2018-02-04 22:00:00,0.6865703,0.0
139,0.5081035,0.0,1032.089,2018-02-04 22:20:00,0.6451703,0.0
140,0.2497825,0.0,1011.5730000000001,2018-02-04 22:40:00,0.6105585,0.0
141,0.0,0.0,962.2657999999999,2018-02-04 23:00:00,0.592675,0.0
142,171.5773,0.0,939.9846,2018-02-04 23:20:00,0.6671565,0.0
143,158.9717,0.0,1163.357,2018-02-04 23:40:00,7.031851,2686.359
144,163.135,0.0,2461.9919999999997,2018-03-04 00:00:00,5.409172,4268.612
145,80.32766,0.0,1961.806,2018-03-04 00:20:00,5.88702,4957.343
146,0.532705,0.0,2360.876,2018-03-04 00:40:00,5.090661,4588.933
147,1.00232,0.0,2508.6719999999996,2018-03-04 01:00:00,4.017318,2885.252
148,1.768218,0.0,2586.199,2018-03-04 01:20:00,2.935386,2585.0879999999997
149,1.017309,0.0,2625.4339999999997,2018-03-04 01:40:00,1.836192,1929.651
150,1.26575,0.0,2749.203,2018-03-04 02:00:00,0.7827173,1518.178
151,0.7579418,0.0,1191.841,2018-03-04 02:20:00,0.05449752,178.8763
152,0.5084258,0.0,229.8727,2018-03-04 02:40:00,0.001131915,0.0
153,0.1706942,0.0,398.8568,2018-03-04 03:00:00,0.002110415,0.0
154,0.3452983,0.0,520.7547999999999,2018-03-04 03:20:00,0.001531415,0.0
155,0.2580315,0.0,604.8972,2018-03-04 03:40:00,0.0,0.0
156,0.1290016,0.0,641.9209,2018-03-04 04:00:00,0.0,0.0
157,0.24981,0.0,660.0,2018-03-04 04:20:00,0.0,0.0
158,0.0,0.0,644.3337,2018-03-04 04:40:00,0.0,0.0
159,0.6285708,0.0,843.3074,2018-03-04 05:00:00,0.0,1030.322
160,193.9877,0.0,896.6994000000001,2018-03-04 05:20:00,0.03318115,754.0079
161,104.7588,0.0,2501.891,2018-03-04 05:40:00,1.772671,4435.822
162,131.0585,0.0,2741.323,2018-03-04 06:00:00,1.253892,4243.329
163,27.16943,0.0,2804.2259999999997,2018-03-04 06:20:00,0.3827359,3044.801
164,0.25823,0.0,3406.5910000000003,2018-03-04 06:40:00,0.0,2130.502
165,0.771437,0.0,3585.456,2018-03-04 07:00:00,0.0,882.3140000000001
166,0.9295634,0.0,2784.425,2018-03-04 07:20:00,0.0,65.71064
167,0.9894603,0.0,994.9675,2018-03-04 07:40:00,0.0,0.0
168,0.128605,0.0,260.5057,2018-03-04 08:00:00,0.0,0.0
169,1.017697,0.0,231.35639999999998,2018-03-04 08:20:00,0.0,0.0
170,0.8922173,0.0,265.4048,2018-03-04 08:40:00,0.0,0.0
171,0.5298153,0.0,343.8845,2018-03-04 09:00:00,0.000290584,0.0
172,1.13005,0.0,438.39820000000003,2018-03-04 09:20:00,0.0,0.0
173,0.5095825,0.0,514.9112,2018-03-04 09:40:00,0.0,0.0
174,0.0,0.0,563.2732,2018-03-04 10:00:00,0.0,0.0
175,2.14957,0.0,1181.459,2018-03-04 10:20:00,0.004404165,1882.607
176,2.504201,0.0,2753.961,2018-03-04 10:40:00,0.0,2595.558
177,254.9783,0.0,2743.765,2018-03-04 11:00:00,0.0,849.4413
178,178.2367,0.0,1367.827,2018-03-04 11:20:00,7.87551,2804.973
179,190.0979,0.0,2302.4460000000004,2018-03-04 11:40:00,7.843118,2569.135
180,6.044611,0.0,2369.703,2018-03-04 12:00:00,6.978932,1892.6940000000002
181,0.128619,0.0,2295.718,2018-03-04 12:20:00,4.912101,1411.8129999999999
182,1.137636,0.0,2417.773,2018-03-04 12:40:00,3.555199,1204.0249999999999
183,0.4575447,0.0,2655.9300000000003,2018-03-04 13:00:00,2.270921,1098.079
184,1.066419,0.0,2656.084,2018-03-04 13:20:00,1.022486,782.3538
185,1.390334,0.0,2310.579,2018-03-04 13:40:00,0.1724754,203.9218
186,0.7444465,0.0,330.4994,2018-03-04 14:00:00,0.0,0.0
187,0.661733,0.0,214.9305,2018-03-04 14:20:00,0.0,0.0
188,1.762645,0.0,327.8354,2018-03-04 14:40:00,0.002139165,0.0
189,1.130442,0.0,422.1886,2018-03-04 15:00:00,0.0,0.0
190,1.137378,0.0,513.3767,2018-03-04 15:20:00,0.0,0.0
191,0.3784567,0.0,581.8112,2018-03-04 15:40:00,0.0,0.0
192,0.128676,0.0,623.3571,2018-03-04 16:00:00,0.0,0.0
193,0.2807084,0.0,652.1329999999999,2018-03-04 16:20:00,0.0,113.24589999999999
194,8.986258,0.0,1510.431,2018-03-04 16:40:00,0.0,1184.926
195,293.246,0.0,695.4268999999999,2018-03-04 17:00:00,5.136687,2244.759
196,171.2956,0.0,1787.537,2018-03-04 17:20:00,6.49473,4800.786999999999
197,119.6333,0.0,1676.648,2018-03-04 17:40:00,5.320333,3468.35
198,3.930768,0.0,1943.878,2018-03-04 18:00:00,4.058773,2927.515
199,0.6070425,0.0,2372.185,2018-03-04 18:20:00,2.753606,2142.751
200,1.137112,0.0,2259.797,2018-03-04 18:40:00,1.387376,1568.5420000000001
201,0.5081935,0.0,2634.1800000000003,2018-03-04 19:00:00,0.3506306,921.3484
202,2.389163,0.0,2648.948,2018-03-04 19:20:00,0.0,637.1826000000001
203,1.266707,0.0,777.6537999999999,2018-03-04 19:40:00,0.0,0.0
204,0.1288317,0.0,206.7014,2018-03-04 20:00:00,0.0,0.0
205,0.2578617,0.0,327.0537,2018-03-04 20:20:00,0.0,0.0
206,0.2579183,0.0,449.5962,2018-03-04 20:40:00,0.004336415,0.0
207,0.2467408,0.0,546.0449000000001,2018-03-04 21:00:00,0.001348335,0.0
208,0.1400376,0.0,611.9386999999999,2018-03-04 21:20:00,0.0,0.0
209,0.5089639,0.0,645.9649,2018-03-04 21:40:00,0.0,0.0
210,0.0,0.0,660.0,2018-03-04 22:00:00,0.0,0.0
211,0.5079082,0.0,703.7904000000001,2018-03-04 22:20:00,0.0,264.6619
212,245.7359,0.0,940.4578,2018-03-04 22:40:00,3.180153,466.5633
213,202.0901,0.0,1359.731,2018-03-04 23:00:00,6.444643,5316.789
214,167.7605,0.0,1814.0529999999999,2018-03-04 23:20:00,5.57903,4023.898
215,69.77321,0.0,1876.691,2018-03-04 23:40:00,6.413367,2763.3990000000003
216,0.01225,0.0,1890.108,2018-04-04 00:00:00,4.240665,2195.986
217,1.496268,0.0,2238.994,2018-04-04 00:20:00,2.946121,1702.574
218,1.326189,0.0,2443.594,2018-04-04 00:40:00,1.551384,1424.175
219,0.9554569,0.0,2640.8360000000002,2018-04-04 01:00:00,0.4160967,971.9213
220,1.788412,0.0,2642.018,2018-04-04 01:20:00,0.0,612.4920999999999
221,0.7435716,0.0,1009.992,2018-04-04 01:40:00,0.0,9.985543
222,4.998261,0.0,197.2079,2018-04-04 02:00:00,0.0,0.0
223,0.6371343,0.0,282.5696,2018-04-04 02:20:00,0.0,0.0
224,0.2585416,0.0,402.0691,2018-04-04 02:40:00,0.0,0.0
225,0.064926,0.0,505.05160000000006,2018-04-04 03:00:00,0.0,0.0
226,0.3979402,0.0,577.7544,2018-04-04 03:20:00,0.0,0.0
227,0.04383165,0.0,617.8008000000001,2018-04-04 03:40:00,0.0,0.0
228,0.1218333,0.0,632.9008,2018-04-04 04:00:00,0.0,0.0
229,0.00711165,0.0,640.0,2018-04-04 04:20:00,0.0,0.0
230,0.0,0.0,640.0,2018-04-04 04:40:00,0.0,10.58681
231,2.75141,0.0,1370.856,2018-04-04 05:00:00,0.0,1035.568
232,173.8523,0.0,1145.052,2018-04-04 05:20:00,0.0,469.5883
233,156.2433,0.0,1461.5910000000001,2018-04-04 05:40:00,2.818169,1844.561
234,161.6985,0.0,2296.109,2018-04-04 06:00:00,1.509896,1688.663
235,78.30542,0.0,2593.3039999999996,2018-04-04 06:20:00,1.01011,1234.847
236,0.0,0.0,3133.661,2018-04-04 06:40:00,0.07077492,792.6122
237,0.3975808,0.0,4154.554,2018-04-04 07:00:00,0.0,400.2503
238,1.750719,0.0,2940.7830000000004,2018-04-04 07:20:00,0.0,272.1506
239,1.395775,0.0,1973.8739999999998,2018-04-04 07:40:00,0.0,109.5059
240,0.1291434,0.0,309.6046,2018-04-04 08:00:00,0.0,0.0
241,0.25755,0.7279826,168.1038,2018-04-04 08:20:00,0.0,0.0
242,0.1287325,0.8266295,230.1234,2018-04-04 08:40:00,0.0,0.0
243,1.008208,0.6266024,317.1965,2018-04-04 09:00:00,0.0,0.0
244,0.1290865,0.5263352,416.4273,2018-04-04 09:20:00,0.0,0.0
245,0.3869483,0.01273725,501.43919999999997,2018-04-04 09:40:00,0.0,0.0
246,0.0,0.01033198,564.364,2018-04-04 10:00:00,0.0,0.0
247,0.25091,0.0,731.8986,2018-04-04 10:20:00,0.0,43.44381
248,3.045474,1.34963,1912.3870000000002,2018-04-04 10:40:00,0.0,55.79517
249,235.308,29.58154,2494.148,2018-04-04 11:00:00,0.0,30.73699
250,142.9026,7.557795,1252.6200000000001,2018-04-04 11:20:00,0.0,45.78402
251,165.6773,0.7246042,2230.4080000000004,2018-04-04 11:40:00,0.494512,68.28654
252,22.14679,1.366731,2350.023,2018-04-04 12:00:00,7.806331,128.577
253,1.118374,0.1503631,2209.0420000000004,2018-04-04 12:20:00,5.317086,180.9972
254,1.128848,0.6310745,2508.8050000000003,2018-04-04 12:40:00,3.702458,236.41690000000003
255,1.014984,0.4711231,2693.6710000000003,2018-04-04 13:00:00,2.108216,221.7149
256,0.5002249,1.517825,1455.691,2018-04-04 13:20:00,0.685362,33.90238
257,0.4179092,5.719799,228.4147,2018-04-04 13:40:00,0.05861315,0.0
258,0.7261934,6.402647,340.2615,2018-04-04 14:00:00,0.0,0.0
259,1.388145,6.25,505.51769999999993,2018-04-04 14:20:00,0.0,0.0
260,1.127217,6.25,568.1298,2018-04-04 14:40:00,0.0,0.0
261,0.6622776,6.25,672.8235999999999,2018-04-04 15:00:00,0.0,0.0
262,1.045966,6.25,732.7008999999999,2018-04-04 15:20:00,0.0,0.0
263,0.0787385,6.25,771.0336,2018-04-04 15:40:00,0.00360525,0.0
264,0.04692,5.999122,781.9179,2018-04-04 16:00:00,0.05393417,0.0
265,0.4149015,3.223802,1041.325,2018-04-04 16:20:00,0.3101384,913.5305000000001
266,412.0651,1.368076,1351.051,2018-04-04 16:40:00,1.361727,802.8208
267,250.4311,1.932403,1875.9660000000001,2018-04-04 17:00:00,2.927433,4406.492
268,189.3979,3.241602,2261.105,2018-04-04 17:20:00,3.800634,2760.482
269,3.214232,3.952746,2527.3360000000002,2018-04-04 17:40:00,2.790047,2198.5899999999997
270,1.380072,4.653749,2750.25,2018-04-04 18:00:00,1.016961,1368.911
271,2.797995,4.224723,2606.773,2018-04-04 18:20:00,0.07449167,665.6822
272,1.981415,4.503637,1777.877,2018-04-04 18:40:00,0.0,34.91249
273,0.5158365,4.550185,292.20849999999996,2018-04-04 19:00:00,0.0,0.0
274,0.3785374,4.02,293.602,2018-04-04 19:20:00,0.0,0.0
275,0.1289733,4.02,427.87330000000003,2018-04-04 19:40:00,0.0,0.0
276,1.25745,4.02,564.1699,2018-04-04 20:00:00,0.0,0.0
277,1.396622,4.02,649.0579,2018-04-04 20:20:00,0.0,0.0
278,0.0,3.598293,685.0702,2018-04-04 20:40:00,0.0,0.0
279,0.0,3.5,699.9999,2018-04-04 21:00:00,0.0,0.0
280,697.9196,3.059824,2165.29,2018-04-04 21:20:00,1.338104,1821.0010000000002
281,212.0997,2.057634,2034.5610000000001,2018-04-04 21:40:00,4.848957,2701.309
282,0.9735786,3.060777,2672.83,2018-04-04 22:00:00,3.134313,1691.3709999999999
283,1.777683,3.814,2524.9359999999997,2018-04-04 22:20:00,1.794682,1042.354
284,0.611421,4.239316,284.19329999999997,2018-04-04 22:40:00,0.6880879,0.0
285,0.5166584,4.18,283.78340000000003,2018-04-04 23:00:00,0.4232319,0.0
286,0.7688718,4.18,410.5664,2018-04-04 23:20:00,0.425339,0.0
287,0.3807508,4.18,530.846,2018-04-04 23:40:00,0.4181357,0.0
288,0.13073,3.655989,611.3797,2018-05-04 00:00:00,0.3499999,0.0
289,0.2584992,3.62,646.4325,2018-05-04 00:20:00,0.3499999,0.0
290,0.38016,3.62,660.0,2018-05-04 00:40:00,0.3499999,0.0
291,0.0,3.62,662.1890999999999,2018-05-04 01:00:00,0.3712474,0.0
292,0.0,3.33295,670.0,2018-05-04 01:20:00,0.4066094,0.0
293,187.3112,1.246762,1694.862,2018-05-04 01:40:00,2.823898,611.9203
294,133.3014,0.0,2200.8869999999997,2018-05-04 02:00:00,3.671481,1291.654
295,68.37698,0.0,2231.204,2018-05-04 02:20:00,2.639288,916.9806
296,2.369997,0.0,2905.2180000000003,2018-05-04 02:40:00,0.6115194,508.4518
297,0.7651559,0.0,1212.499,2018-05-04 03:00:00,0.0,3.1165920000000003
298,0.1289733,0.4786353,291.3023,2018-05-04 03:20:00,0.0,0.0
299,0.5086986,2.32,368.9792,2018-05-04 03:40:00,0.0,0.0
300,0.25091,2.32,497.93530000000004,2018-05-04 04:00:00,0.0,0.0
301,0.3864665,2.32,602.7956,2018-05-04 04:20:00,0.0,0.0
302,0.6075441,1.986508,659.2086,2018-05-04 04:40:00,0.0,0.0
303,0.150719,1.77,684.6536,2018-05-04 05:00:00,0.0,0.0
304,0.1287467,1.77,693.4649000000001,2018-05-04 05:20:00,0.0,0.0
305,0.0,1.77,699.9999,2018-05-04 05:40:00,0.0,0.0
306,0.0,1.270533,699.9999,2018-05-04 06:00:00,0.0,0.0
307,160.3931,1.085264,699.9999,2018-05-04 06:20:00,0.8304926,0.0
308,156.8983,0.5203375,2250.096,2018-05-04 06:40:00,3.657837,51.859339999999996
309,135.4928,0.5989414,2642.4629999999997,2018-05-04 07:00:00,2.185378,36.13937
310,3.988885,0.7837718,3082.493,2018-05-04 07:20:00,0.7059315,26.06875
311,0.6299275,0.0,4304.3009999999995,2018-05-04 07:40:00,0.0,15.707889999999999
312,1.511024,0.043732,2983.9449999999997,2018-05-04 08:00:00,0.0,0.6172019999999999
313,1.581614,0.023113,2057.907,2018-05-04 08:20:00,0.0,0.0
314,0.5803233,0.0,216.1567,2018-05-04 08:40:00,0.0,0.0
315,0.3869768,0.0,184.76139999999998,2018-05-04 09:00:00,0.0,0.0
316,0.8797001,0.0,263.6028,2018-05-04 09:20:00,0.0,0.0
317,0.2818208,0.0,370.2464,2018-05-04 09:40:00,0.0,0.0
318,0.226157,0.0,481.3972,2018-05-04 10:00:00,0.0,0.0
319,0.1293133,0.0,572.1974,2018-05-04 10:20:00,0.0,0.0
320,65.26237,0.0,674.4018000000001,2018-05-04 10:40:00,0.0,1.4534699999999998
321,314.5109,0.5507449,2413.471,2018-05-04 11:00:00,7.574349,0.495461
322,197.4748,1.626466,2166.1450000000004,2018-05-04 11:20:00,10.38461,34.79574
323,22.09974,2.586526,2498.924,2018-05-04 11:40:00,8.52274,85.25157999999999
324,1.034183,2.906477,2635.725,2018-05-04 12:00:00,6.425288,128.1678
325,1.360853,2.277884,2716.3469999999998,2018-05-04 12:20:00,4.781046,167.8263
326,1.016465,1.687637,1706.0120000000002,2018-05-04 12:40:00,3.195152,82.09854
327,0.7654656,3.957615,267.0328,2018-05-04 13:00:00,2.150979,0.0
328,0.378765,5.870001,407.0168,2018-05-04 13:20:00,2.101747,0.0
329,0.8949565,5.870001,572.0485,2018-05-04 13:40:00,2.188793,0.0
330,0.2578333,5.870001,691.8459,2018-05-04 14:00:00,2.292611,0.0
331,0.7658489,5.870001,742.2897,2018-05-04 14:20:00,2.363749,0.0
332,0.0,5.870001,750.0,2018-05-04 14:40:00,2.383379,0.0
333,0.2495625,5.870001,750.0,2018-05-04 15:00:00,2.400633,0.0
334,0.0,5.303491,743.8456,2018-05-04 15:20:00,2.446635,0.0
335,83.10979,5.099757,729.9997999999999,2018-05-04 15:40:00,2.495949,0.0
336,166.3195,2.855261,1166.114,2018-05-04 16:00:00,4.977864,1846.423
337,166.9609,0.2188545,2039.895,2018-05-04 16:20:00,9.058417,3661.333
338,52.05021,0.177308,2087.87,2018-05-04 16:40:00,8.490582,2719.4950000000003
339,0.7670392,0.1233177,2401.229,2018-05-04 17:00:00,6.182453,1718.484
340,1.275482,0.01223985,2537.013,2018-05-04 17:20:00,4.07717,1392.775
341,0.705041,0.0552205,2651.15,2018-05-04 17:40:00,2.24142,1051.319
342,0.8156011,0.1308344,2873.852,2018-05-04 18:00:00,0.5209928,551.5894999999999
343,0.3878977,0.1300687,865.0689,2018-05-04 18:20:00,0.00726675,0.0
344,0.2600718,1.737796,307.6109,2018-05-04 18:40:00,0.03150865,0.0
345,0.510045,6.029999,424.79650000000004,2018-05-04 19:00:00,0.1063145,0.0
346,0.5177916,6.029999,583.427,2018-05-04 19:20:00,0.131881,0.0
347,0.3889882,6.029999,677.628,2018-05-04 19:40:00,0.1652624,0.0
